IGSF3	44	65	24	13	29	13	15	39	19
LOC105378924	0	0	0	0	0	0	0	0	0
MIR320B1	0	0	0	0	0	0	0	0	0
LINC02868	0	0	0	0	0	0	0	0	0
LOC105378926	0	0	0	0	0	0	0	0	0
CD2	9	11	9	2	10	7	10	28	2
LOC105378927	0	0	0	0	0	0	0	0	0
PTGFRN	26	32	36	17	33	23	25	30	22
CD101	1	0	0	2	1	2	2	0	0
LOC101929099	1	0	0	0	0	0	0	0	0
TTF2	61	76	88	104	124	74	82	79	67
MIR942	0	0	0	0	0	0	0	0	0
TRIM45	386	333	239	609	214	711	557	125	146
VTCN1	0	0	0	0	0	0	0	0	0
LINC01525	0	0	0	0	0	0	0	0	0
MAN1A2	310	371	414	319	463	253	266	336	364
LOC100996263	0	0	0	0	0	0	0	0	0
TENT5C	423	368	458	247	363	379	326	324	606
LOC105378929	18	29	142	25	184	7	188	1	37
GDAP2	49	46	54	19	22	36	43	39	34
WDR3	269	310	282	292	294	181	212	215	284
SPAG17	19	5	14	5	2	40	28	4	9
LOC105378930	0	0	0	0	0	0	0	0	0
LOC107985447	1	0	0	0	0	0	0	1	0
TBX15	2009	2339	3665	1501	2627	1550	1703	3011	2018
LOC105378933	0	0	0	0	0	0	0	0	0
LOC107985191	0	0	0	0	0	0	0	0	0
WARS2	101	98	171	111	74	91	92	104	92
WARS2-IT1	2	1	4	1	1	3	1	0	1
WARS2-AS1	28	19	19	42	9	34	39	15	7
LOC107985192	6	1	0	4	0	3	3	0	1
LINC01780	0	0	0	0	0	0	0	0	0
HAO2	1	0	0	0	0	0	0	0	0
HAO2-IT1	0	0	0	0	0	0	0	0	0
HSD3B2	0	0	0	0	0	0	0	0	0
LOC105378935	0	0	0	0	0	0	0	0	0
HSD3B1	0	0	0	0	0	0	0	0	0
HSD3BP4	2	0	0	12	0	0	2	0	1
LINC00622	2	0	0	3	0	0	1	1	0
ZNF697	66	87	58	78	56	42	70	52	52
LOC105378937	0	0	0	0	0	0	0	0	0
PHGDH	23	22	15	10	23	28	17	12	19
LOC105378936	1	0	0	0	0	1	3	0	0
HMGCS2	45	113	1029	307	775	103	95	82	344
REG4	0	0	0	0	0	0	0	0	0
LOC105378938	0	0	0	0	0	0	0	0	0
NBPF7	0	0	0	0	0	0	0	0	1
ADAM30	0	0	0	0	0	0	0	0	0
NOTCH2	286	158	278	273	231	236	328	258	218
LOC101929178	0	0	0	0	0	0	0	0	0
LOC105378939	0	0	0	0	0	0	0	0	0
LOC105378940	0	0	0	0	0	0	0	0	0
SEC22B	186	124	183	207	125	138	165	123	170
LOC107985522	0	30	80	0	10	53	13	0	20
LOC105378941	0	0	17	0	0	3	0	0	1
LOC105378954	0	7	3	0	1	3	0	1	2
LOC101929788	0	0	0	0	0	0	0	0	0
NBPF8	26	8	18	17	7	39	22	12	6
LOC107985523	0	0	0	0	0	0	0	0	0
PFN1P2	19	4	6	9	2	23	7	7	6
PDE4DIPP2	2756	829	2219	2611	1339	3462	2806	767	1073
LOC107985524	0	0	0	0	1	0	0	0	0
LOC105378944	0	0	0	0	0	0	0	0	0
LOC105378943	0	0	0	0	0	0	0	0	0
NOTCH2NLR	0	1	0	0	2	4	1	0	2
NBPF26	1	4	14	1	3	9	5	1	6
TRN-GTT7-1	0	0	0	0	0	0	0	0	0
RNVU1-19	0	0	0	0	0	0	0	0	0
PPIAL4A	0	0	0	0	0	0	0	0	0
LINC00623	2	4	3	1	1	7	2	3	3
LOC100996720	0	0	0	0	0	0	0	0	0
RNVU1-4	0	0	0	0	0	0	0	0	0
TRN-GTT11-1	0	0	0	0	0	0	0	0	0
LOC105369199	1	0	0	0	0	0	0	0	0
PDE4DIPP4	0	1	0	0	0	0	0	0	0
TRG-CCC6-1	0	0	0	0	0	0	0	0	0
TRV-CAC5-1	0	0	0	0	0	0	0	0	0
TRN-GTT27-1	0	0	0	0	0	0	0	0	0
H3P4	0	0	0	0	0	0	0	0	0
FCGR1B	0	0	0	0	0	0	0	0	2
LOC100996318	0	0	0	0	0	0	0	0	2
H2BP1	0	0	0	0	0	0	0	2	0
FAM72B	0	0	0	0	0	0	1	0	0
SRGAP2C	7	10	11	5	9	7	11	13	12
LOC107985193	0	0	0	0	0	0	0	0	0
SRGAP2-AS1	0	0	0	0	0	0	0	0	0
LINC02798	1	4	3	1	3	2	2	4	2
EMBP1	0	2	4	1	2	0	1	1	0
LINC01691	0	0	0	0	0	0	0	0	0
LOC101929814	0	0	0	0	0	0	0	0	0
LOC105371172	0	0	0	0	0	0	0	0	0
LOC105371175	0	0	0	0	0	0	0	0	0
LOC107985200	0	1	0	0	1	0	0	1	1
LOC107985201	0	0	0	0	0	0	0	0	0
LOC101927452	0	0	0	0	0	0	0	0	0
LINC02799	0	0	0	0	0	0	0	0	0
LOC112268273	1	0	1	1	1	2	1	1	1
TRQ-CTG4-2	0	0	0	0	0	0	0	0	0
RNVU1-17	0	0	0	0	0	0	0	0	0
RNVU1-18	0	0	0	0	0	0	0	0	0
TRN-GTT6-1	0	0	0	0	0	0	0	0	0
LOC105369140	0	0	0	0	0	0	0	0	0
LINC02591	0	0	0	0	0	0	0	0	0
TRV-CAC8-1	0	0	0	0	0	0	0	0	0
TRV-CAC4-1	0	0	0	0	0	0	0	0	0
PDE4DIPP3	0	0	0	0	0	0	0	0	0
TRN-GTT12-1	0	0	0	0	0	0	0	0	0
H2BP2	0	0	0	0	0	0	0	0	0
FCGR1CP	0	0	0	0	0	0	0	0	0
H3-2	0	0	1	0	0	1	0	0	0
LOC105371209	0	0	0	0	0	0	0	0	0
FAM72C	0	0	0	1	0	0	0	0	0
SRGAP2D	0	0	3	0	0	1	0	0	0
LOC105371207	0	0	0	0	0	0	0	0	0
LOC105371206	0	0	0	0	0	0	0	0	0
LINC02802	0	0	0	0	0	0	0	0	0
LOC101060524	0	0	0	0	0	0	0	0	0
CH17-125A10.2	0	0	0	0	0	0	0	0	0
LOC105371196	0	0	0	0	0	0	0	0	0
PPIAL4E	0	0	0	0	0	0	0	0	0
LOC105373467	0	0	0	0	0	0	0	0	0
RNVU1-15	0	0	0	0	0	0	0	0	0
TRN-GTT3-1	0	0	0	0	0	0	0	0	0
NBPF15	25	11	17	31	9	33	10	10	23
LOC105371211	0	0	0	0	0	0	0	0	0
RNVU1-2A	0	0	0	0	0	0	0	0	0
LOC105379574	0	0	0	0	0	0	0	0	0
TRN-GTT2-8	0	0	0	0	0	0	0	0	0
PPIAL4F	0	0	0	0	0	0	0	0	0
LINC01632	0	0	0	0	0	0	0	0	0
LOC105371214	0	0	0	0	0	0	0	0	0
LOC105371215	0	0	0	0	0	0	0	0	0
LOC101927429	0	0	0	0	0	0	0	0	0
DRD5P2	0	0	0	0	0	0	0	0	0
LSP1P5	0	0	0	0	0	0	0	0	0
LOC105371216	0	0	0	0	0	0	0	0	0
LOC105371217	0	0	0	0	0	0	0	0	0
LOC107985528	0	0	0	0	0	0	0	0	0
SRGAP2B	1	1	5	3	2	1	0	0	1
LOC107985595	0	0	0	0	0	0	0	0	0
FAM72D	0	2	1	0	1	0	2	2	0
LOC105371219	0	0	0	0	0	0	0	0	0
TRN-GTT10-1	0	0	0	0	0	0	0	0	0
LOC101929805	0	0	0	0	0	0	0	0	0
TRNAV-CAC	0	0	0	0	0	0	0	0	0
TRNAV-CAC_1	0	0	0	0	0	0	0	0	0
LINC01145	4	2	5	2	1	3	2	0	0
LOC100996740	0	1	0	0	1	1	0	0	0
PPIAL4D	0	0	0	0	0	0	0	0	0
RNVU1-14	0	0	0	0	0	1	0	0	0
TRN-GTT2-7	0	0	0	0	0	0	0	0	0
NBPF20	7	8	6	4	1	10	6	7	8
LOC105371312	1	0	1	1	0	1	1	0	0
LOC105371288	0	0	0	0	0	0	0	0	0
TRQ-CTG3-1	0	0	0	0	0	0	0	0	0
TRN-GTT9-1	0	0	0	0	0	0	0	0	0
PDE4DIPP5	7	1	3	6	4	77	23	1	2
NBPF25P	5	6	2	2	3	7	4	2	2
GPR89A	18	22	25	11	6	12	13	11	13
PDZK1	6	2	2	0	1	9	2	1	0
CD160	2	0	1	2	0	0	1	1	1
RNF115	2312	2031	2308	1972	1919	1858	2483	2591	1859
POLR3C	135	176	186	206	138	165	134	126	164
NUDT17	24	36	34	19	29	13	22	16	19
PIAS3	165	146	146	151	118	176	180	112	134
MIR6736	0	0	0	1	0	0	0	0	0
ANKRD35	141	195	186	106	103	132	100	125	120
LOC107985593	0	0	0	0	0	1	1	0	2
ITGA10	11	7	5	31	11	25	20	4	3
PEX11B	245	332	312	269	286	270	215	247	283
GNRHR2	18	22	20	16	11	13	15	7	8
RBM8A	769	775	791	635	532	542	469	720	684
LIX1L-AS1	3	0	2	3	1	1	0	1	1
LIX1L	465	413	505	429	177	314	435	424	468
POLR3GL	586	866	738	660	488	517	555	655	601
ANKRD34A	40	59	29	93	11	36	42	42	45
TXNIP	20285	35493	29571	32070	5652	11055	25207	20064	37360
HJV	5451	6609	9704	6710	2978	5349	4907	4970	7457
TRE-CTC1-1	0	0	0	0	0	0	0	0	0
TRG-TCC2-1	0	0	0	0	0	0	0	0	0
TRH-GTG1-1	0	0	0	0	0	0	0	0	0
TRK-CTT2-1	0	0	0	0	0	0	0	0	0
LOC107985594	0	0	0	0	0	0	0	0	0
RNVU1-6	0	0	0	0	0	0	0	0	0
LINC01719	0	0	0	0	0	1	1	1	1
NBPF10	9	3	3	14	7	6	2	5	4
NOTCH2NLA	2	0	0	0	5	1	3	2	1
LOC105371254	0	0	0	0	0	0	0	0	0
NUDT4P2	0	0	1	0	0	0	0	0	0
SEC22B4P	1	0	2	2	1	0	0	1	0
PPIAL4H	0	0	0	0	0	0	0	0	0
TRN-GTT24-1	0	0	0	0	0	0	0	0	0
LOC112268274	0	4	0	0	0	0	0	0	0
LOC100996756	17	24	23	25	17	24	26	15	15
LOC105371235	0	0	0	0	0	0	0	0	0
LOC105371233	0	0	0	0	0	0	0	0	0
LOC107985591	0	0	0	0	0	0	0	0	0
HYDIN2	0	2	1	1	0	2	1	2	0
NBPF12	37	16	26	25	14	41	47	27	26
LOC728989	4	0	3	0	0	1	1	1	4
LOC105371231	0	0	0	0	0	0	0	0	0
TRH-GTG1-2	0	0	0	0	0	0	0	0	0
RNVU1-8	0	0	0	0	0	0	0	0	0
NBPF13P	0	0	0	0	0	1	0	0	0
PRKAB2	3180	4935	4287	1950	4169	1258	2617	3465	3445
CHD1L	238	220	233	291	308	292	291	236	219
PDIA3P1	14	18	21	9	7	11	10	10	14
FMO5	20	15	13	12	17	13	13	15	10
LINC00624	1	0	2	0	0	1	0	0	0
BCL9	201	139	215	153	223	244	273	273	212
ACP6	107	62	101	166	72	127	135	39	75
LOC102723321	0	0	0	0	0	0	0	0	0
LOC105371230	0	0	0	0	0	0	0	0	0
GJA5	13	73	31	44	57	16	10	23	34
GJA8	0	0	0	0	0	0	0	0	0
LOC105371229	0	0	0	0	0	0	0	0	0
GPR89B	8	15	13	13	8	15	7	13	13
PDZK1P1	0	0	0	1	0	0	0	0	1
LINC02804	3	1	2	2	2	10	7	0	1
TRQ-CTG3-2	0	0	0	0	0	0	0	0	0
RNVU1-7	0	0	0	0	0	0	0	0	0
TRN-GTT9-2	0	0	0	0	0	0	0	0	0
PDE4DIPP1	0	2	1	0	0	67	0	0	0
NBPF11	39	13	25	34	14	34	31	14	10
LOC105371227	0	0	0	0	0	0	0	0	0
LINC02805	0	0	0	0	0	0	0	0	0
LOC101927468	0	0	0	0	0	0	0	0	0
TRQ-CTG4-1	0	0	0	0	0	0	0	0	0
LINC01731	2	0	0	1	0	0	0	0	0
LINC02806	2	0	1	0	0	0	0	0	0
TRH-GTG1-3	0	0	0	0	0	0	0	0	0
LOC105371225	0	0	0	0	0	0	0	0	0
TRH-GTG1-4	0	0	0	0	0	0	0	0	0
TRQ-CTG7-1	0	0	0	0	0	0	0	0	0
MIR5087	0	0	0	0	0	0	0	0	0
RNVU1-1	0	0	0	0	0	0	0	0	0
MIR6077	0	0	0	0	0	0	0	0	0
PDE4DIPP6	1	0	0	0	2	2	2	1	2
RNVU1-3	0	0	0	0	0	0	0	0	0
LINC01138	5	3	3	2	7	3	4	0	2
LOC105371224	14	0	0	1	0	5	1	2	0
PPIAL4G	0	0	0	0	0	0	0	0	0
TRN-GTT2-1	0	0	0	0	0	0	0	0	0
NBPF14	8	7	8	9	12	15	11	8	11
NOTCH2NLB	0	5	6	2	3	4	0	0	3
LOC105371223	0	0	0	0	0	0	0	0	0
LOC105371222	0	0	0	0	0	0	0	0	0
NUDT4B	0	0	0	0	0	0	0	0	0
SEC22B3P	0	0	1	0	1	0	0	0	0
PDE4DIP	17728	16481	25311	17713	26442	10459	14337	16067	19084
LOC112268272	2	1	1	1	0	2	0	0	1
NBPF9	20	12	15	30	20	36	34	15	18
LOC101929790	0	0	0	0	0	0	0	0	0
LOC102723348	0	0	0	0	0	0	0	0	0
LOC653513	1074	2374	2194	1033	2220	1307	1276	1261	1945
SEC22B2P	0	0	0	0	0	0	0	0	0
LOC105371403	0	0	0	0	0	0	0	0	0
NOTCH2NLC	2	0	6	4	2	7	4	1	2
NBPF19	25	14	19	36	14	44	31	13	21
TRN-GTT25-1	0	0	0	0	0	0	0	0	0
PPIAL4C	0	0	0	0	0	0	0	0	0
LINC00869	3	5	3	4	5	3	3	3	4
TRN-GTT11-2	0	0	0	0	0	0	0	0	0
LOC112268236	0	0	0	0	0	0	0	0	0
LOC644634	0	0	0	0	0	0	0	0	0
TRNAV-CAC_2	0	0	0	0	0	0	0	0	0
TRV-CAC1-7	0	0	0	0	0	0	0	0	0
PDE4DIPP7	0	0	0	0	0	0	0	0	0
LOC105371406	0	0	0	0	0	0	0	0	0
TRN-GTT8-1	0	0	0	0	0	0	0	0	0
H2BC18	0	0	0	0	0	0	2	0	0
FCGR1A	1	0	0	0	0	1	0	0	0
H3C13	1	0	0	0	0	0	0	0	0
H4C14	0	0	0	0	0	0	0	0	0
H3C14	0	0	0	0	0	0	0	0	0
H2AC18	0	0	0	0	0	0	0	0	0
H2BC20P	0	0	0	0	1	2	0	0	0
H2AC19	0	0	0	0	0	0	0	0	0
H3C15	0	0	0	0	0	0	0	0	0
H4C15	0	1	0	0	2	0	1	1	1
H2BC21	358	667	460	371	554	478	361	337	343
H2AC20	3	2	1	0	1	1	0	0	0
H2AC21	0	1	0	0	0	0	1	1	0
BOLA1	91	156	140	87	107	95	106	92	97
SV2A	2	1	0	1	2	5	2	0	3
SF3B4	99	123	176	127	154	112	108	107	152
MTMR11	24	12	4	29	10	31	24	8	8
OTUD7B	540	464	553	418	466	336	542	390	547
LOC105371427	7	5	4	9	12	7	4	5	7
VPS45	307	317	261	220	313	297	272	257	234
PLEKHO1	254	400	199	152	361	498	307	663	171
LOC105371433	0	0	1	0	0	2	0	1	0
ANP32E	710	686	770	561	836	526	514	765	682
CA14	358	361	195	5	51	187	242	261	142
SNORD13C	0	0	0	0	0	1	0	0	0
APH1A	339	423	383	300	460	265	347	382	372
C1orf54	64	54	38	22	31	53	30	67	28
CIART	173	23	377	56	296	70	330	250	232
LOC105371434	0	0	0	0	0	1	0	0	0
MRPS21	287	486	393	294	312	335	363	292	279
PRPF3	410	259	333	457	232	450	378	184	226
RPRD2	569	586	813	731	723	499	667	604	788
TARS2	358	479	503	403	439	333	454	283	352
MIR6878	3	0	0	0	0	0	0	0	0
ECM1	67	66	50	52	54	93	55	52	79
FALEC	5	2	0	1	2	3	1	1	0
ADAMTSL4-AS2	7	0	1	12	1	8	6	0	2
ADAMTSL4	943	643	2165	1236	2099	1117	1144	408	902
MIR4257	4	1	2	11	0	6	7	0	1
ADAMTSL4-AS1	0	0	0	0	0	2	0	2	0
MCL1	2687	2248	3762	3712	2195	2525	3626	3174	3387
LOC107985203	1	0	1	0	0	0	3	0	0
ENSA	2673	3057	3324	2121	2467	1952	2041	2653	2760
LOC112268239	11	1	1	8	3	8	3	0	2
GOLPH3L	249	215	268	215	207	163	217	229	268
HORMAD1	0	0	0	0	0	1	0	0	0
CTSS	37	56	49	19	57	30	43	134	59
CTSK	83	135	145	63	118	110	79	101	153
ARNT	581	591	872	687	707	521	674	537	742
CTXND2	0	1	0	0	0	2	0	1	0
LOC107985204	0	0	0	0	0	0	0	0	0
SETDB1	272	198	203	309	158	308	325	131	185
CERS2	236	177	305	256	296	264	266	204	248
LOC105371438	0	0	0	0	0	0	0	0	0
ANXA9	29	40	48	36	54	24	34	31	23
MINDY1	139	214	261	203	180	98	192	154	215
PRUNE1	420	490	743	456	563	410	390	541	665
BNIPL	6	3	3	10	2	8	3	2	1
C1orf56	42	37	37	50	38	37	33	16	37
CDC42SE1	238	166	194	288	138	308	318	192	159
MLLT11	20	46	31	34	145	25	19	179	60
GABPB2	164	108	140	324	110	266	207	83	76
SEMA6C	5701	4573	5240	2957	4050	5267	3832	4605	5160
LYSMD1	114	152	203	182	155	118	143	106	147
TNFAIP8L2-SCNM1	0	0	0	0	0	0	0	0	0
TNFAIP8L2	4	4	4	4	8	6	2	4	4
SCNM1	0	0	1	0	0	0	0	0	0
TMOD4	6266	6724	6362	3521	4274	5346	6351	5220	6701
VPS72	390	500	514	392	429	432	472	469	533
PIP5K1A	461	441	543	497	499	486	542	376	487
PSMD4	1664	2395	2231	2161	1730	2023	1643	1623	1751
ZNF687-AS1	0	2	0	2	1	0	0	0	0
ZNF687	150	143	248	180	215	149	175	145	188
PI4KB	505	605	823	592	573	535	567	486	576
RFX5	300	319	374	297	159	212	233	383	356
RFX5-AS1	0	0	0	0	0	1	0	3	0
SELENBP1	641	763	1234	651	747	1009	1186	516	782
PSMB4	936	1155	1249	921	1096	1327	997	905	889
POGZ	958	473	725	967	442	916	944	436	571
CGN	0	1	0	0	0	0	0	1	0
TUFT1	49	49	50	29	24	51	49	14	34
MIR554	0	0	0	0	0	0	0	0	0
SNX27	158	126	199	125	136	126	165	150	157
CELF3	1	0	0	1	0	0	1	0	1
RIIAD1	19	7	3	0	3	3	7	16	1
MRPL9	412	474	537	402	334	417	375	321	426
OAZ3	18	18	6	6	6	5	3	12	10
TDRKH	84	127	133	75	91	76	93	83	120
TDRKH-AS1	10	14	14	5	5	5	13	9	7
LINGO4	76	138	94	118	102	69	104	56	137
RORC	679	1633	1515	1998	1139	938	1354	539	1004
C2CD4D	2	1	2	0	1	0	0	0	0
C2CD4D-AS1	3	9	4	8	4	10	6	14	6
THEM5	0	2	2	2	1	3	2	1	0
THEM4	282	286	204	248	209	332	214	207	196
S100A10	213	380	292	76	501	278	163	418	272
LOC105371441	0	1	0	4	0	1	1	0	1
LOC105371442	0	0	0	0	0	0	0	0	0
NBPF18P	0	0	0	0	0	0	0	0	0
S100A11	75	210	154	56	146	137	111	190	164
LOC101927949	0	0	0	0	0	0	0	0	0
LOC100131107	0	0	0	0	0	0	0	0	0
TCHHL1	0	0	0	0	0	0	0	0	0
TCHH	0	1	0	0	0	0	0	1	0
RPTN	0	0	0	0	0	0	0	0	0
LOC112268240	1	0	0	0	0	0	0	0	0
HRNR	1	0	0	0	1	2	0	0	0
FLG	0	0	3	1	4	1	2	2	2
FLG-AS1	3	1	5	2	2	4	2	4	2
FLG2	1	0	1	0	0	2	0	0	0
CRNN	0	0	0	0	0	0	0	0	0
LCE5A	0	0	0	0	0	0	0	0	0
CRCT1	1	0	0	0	0	0	0	0	0
LCE3E	0	0	0	0	0	0	0	0	0
LCE3D	0	0	0	0	0	0	0	0	0
LCE3C	0	0	0	0	0	0	0	0	0
LCE3B	0	0	0	0	0	0	0	0	0
LCE3A	0	0	0	0	0	0	0	0	1
LINC00302	0	0	0	0	0	0	0	0	0
LCE2D	0	0	0	0	0	0	0	0	0
LCE2C	0	0	0	0	0	0	0	0	0
LCE2B	0	0	0	0	0	0	0	0	0
LCE2A	0	0	0	0	0	0	0	1	0
LCE4A	0	0	0	0	0	0	0	0	0
C1orf68	0	0	0	0	0	0	0	0	0
KPRP	0	0	0	0	0	0	0	0	0
LCE1F	0	0	0	0	0	0	0	0	0
LCE1E	0	0	0	0	0	0	0	0	0
LCE1D	0	0	0	0	0	0	0	0	0
LCE1C	0	0	0	0	0	0	0	0	0
LCE1B	0	0	0	0	0	0	0	0	0
LCE1A	0	0	0	0	0	0	0	0	0
LCE6A	0	0	0	0	0	0	0	0	0
LOC105371444	0	0	0	0	0	0	0	0	0
LOC105371445	0	0	0	0	0	0	0	0	0
SMCP	0	0	0	0	0	0	0	0	0
IVL	0	0	0	0	0	0	0	0	0
LINC01527	0	0	0	0	0	0	0	0	0
SPRR4	0	0	0	0	0	0	0	0	0
SPRR1A	0	0	0	0	0	0	0	0	0
SPRR3	0	0	0	0	0	0	0	0	0
LOC105371446	0	0	0	0	0	0	0	0	0
SPRR1B	0	0	0	0	0	0	0	0	0
SPRR2D	0	0	0	0	0	0	0	0	0
SPRR2A	0	0	1	0	0	0	0	0	0
SPRR2B	0	0	3	0	0	0	0	0	0
SPRR2E	0	0	0	0	0	0	0	0	0
SPRR2F	0	0	1	0	0	0	0	0	0
SPRR2C	0	0	0	0	0	0	0	0	0
SPRR2G	0	0	0	0	0	0	0	0	0
LOC101928009	0	0	0	0	0	0	0	0	0
LELP1	0	0	0	0	0	0	0	0	0
PRR9	0	0	0	0	0	0	0	0	0
LORICRIN	0	0	0	0	0	0	0	0	0
PGLYRP3	0	0	0	0	0	0	0	0	0
PGLYRP4	0	0	0	0	0	0	0	0	0
S100A9	50	11	7	9	22	8	17	58	37
S100A12	0	0	0	0	0	0	0	4	3
S100A8	23	8	9	8	11	6	8	29	16
S100A7A	0	0	0	0	0	0	0	0	0
S100A7	0	0	0	0	0	0	1	0	0
S100A6	363	2649	693	413	1139	1495	790	2514	809
S100A5	0	0	0	0	0	0	0	0	0
S100A4	242	1221	294	69	337	615	292	1783	442
LOC101928034	0	2	0	0	2	4	1	4	5
S100A3	1	3	2	0	0	2	1	0	0
S100A2	2	4	2	1	5	5	4	9	0
S100A16	89	194	178	46	112	152	126	224	162
S100A14	0	0	0	1	1	5	1	0	0
S100A13	378	1509	699	377	451	739	547	785	636
S100A1	2901	6900	4724	2115	5433	3278	3975	5241	2832
CHTOP	914	772	1128	825	1010	870	825	679	704
SNAPIN	485	629	636	393	546	489	512	545	526
ILF2	688	958	1051	712	878	740	649	847	882
TRX-CAT1-1	0	0	0	0	0	0	0	0	0
NPR1	67	84	114	61	115	68	76	82	67
MIR8083	0	0	0	0	0	0	0	0	1
INTS3	0	0	0	0	0	0	0	0	0
SLC27A3	0	0	0	0	0	0	0	0	0
LOC343052	0	0	0	0	0	0	0	0	0
GATAD2B	0	0	4	1	3	0	0	0	3
LOC101928059	2	0	1	3	0	6	5	0	1
DENND4B	1010	1086	1232	1167	1189	1041	947	948	1017
CRTC2	207	163	222	365	165	249	285	151	206
SLC39A1	311	499	350	284	327	249	219	391	369
MIR6737	0	0	0	0	0	0	0	0	0
CREB3L4	47	48	51	48	38	55	41	28	32
JTB	811	917	881	755	774	861	718	702	747
RAB13	172	293	264	151	178	230	172	190	192
RPS27	3001	4553	4191	3331	3619	3854	3016	2570	2882
NUP210L	1	3	0	1	0	0	0	0	0
MIR5698	0	0	0	0	0	0	0	0	0
TPM3	42530	47348	70995	48990	102742	37584	46484	39223	26607
MIR190B	0	0	0	0	0	0	0	0	0
C1orf189	0	0	1	0	0	2	0	2	1
C1orf43	4361	5950	4911	3615	4162	3403	3433	4098	4175
UBAP2L	760	881	1009	828	866	734	749	830	817
SNORA58B	2	1	0	1	1	1	2	1	0
HAX1	1459	1930	1919	1343	1721	1420	1460	1330	1663
AQP10	0	0	0	0	0	0	0	0	0
ATP8B2	47	45	47	32	69	28	42	48	46
IL6R-AS1	13	5	14	12	6	5	17	7	10
IL6R	143	194	133	566	109	181	360	131	197
SHE	47	87	104	63	108	63	73	86	93
TDRD10	7	5	11	17	6	23	16	4	9
UBE2Q1	396	427	427	419	365	387	319	327	370
UBE2Q1-AS1	0	0	0	0	0	1	0	0	0
LOC107985206	0	0	0	0	0	0	0	0	0
CHRNB2	0	1	0	1	0	0	2	1	0
ADAR	161	120	244	199	181	137	232	211	171
KCNN3	263	432	345	292	226	290	327	380	269
LOC105371449	0	1	0	0	1	3	1	0	0
PMVK	367	555	456	193	404	326	271	299	354
PBXIP1	2436	2912	3347	2432	2558	2497	2385	2280	2946
PYGO2	193	214	283	253	233	282	240	140	242
LOC101928120	4	7	4	3	1	5	2	5	2
SHC1	276	298	402	304	390	237	287	308	304
CKS1B	9	22	17	3	22	13	12	18	15
MIR4258	1	0	0	0	0	1	0	1	0
FLAD1	244	294	307	245	250	273	268	216	216
LENEP	0	0	0	1	0	3	0	0	0
ZBTB7B	256	286	337	233	389	332	196	182	245
DCST2	3	1	1	2	2	1	5	2	0
DCST1	1	0	1	1	0	0	0	1	0
DCST1-AS1	1	1	0	0	1	2	0	0	0
ADAM15	240	427	329	346	427	372	337	296	278
EFNA4	4	4	0	1	11	10	0	1	5
EFNA3	2	4	7	3	6	5	5	4	7
EFNA1	25	40	44	27	44	27	31	25	28
SLC50A1	35	38	32	23	37	41	39	29	33
DPM3	71	88	72	53	68	87	72	69	70
KRTCAP2	222	281	227	286	165	289	235	167	183
TRIM46	0	0	0	0	0	4	1	1	0
MUC1	2	3	0	2	0	5	3	1	0
MIR92B	0	0	0	0	0	0	0	0	0
THBS3	71	44	51	75	48	95	133	21	31
THBS3-AS1	8	1	3	6	0	9	14	1	1
MTX1	28	40	44	26	42	34	32	22	30
GBAP1	2	1	1	0	0	2	2	0	0
GBA	0	0	0	0	0	0	0	0	0
FAM189B	0	0	0	0	0	0	0	0	0
SCAMP3	0	0	0	0	0	0	0	0	0
CLK2	0	0	0	0	0	0	0	0	0
HCN3	0	0	0	0	0	0	0	0	0
PKLR	0	0	0	0	0	0	0	0	0
FDPS	140	206	232	161	182	171	199	163	180
RUSC1-AS1	43	4	27	54	4	53	44	5	9
RUSC1	78	122	126	88	119	107	77	72	70
ASH1L	1341	931	1274	1009	1427	790	792	1059	1231
MIR555	0	0	0	0	0	0	0	0	0
POU5F1P4	0	0	0	0	0	0	0	0	0
ASH1L-AS1	19	21	8	8	10	16	11	11	14
LOC101929703	13	4	2	12	2	14	7	1	2
LOC105371452	0	0	0	0	0	1	0	0	0
MSTO1	20	17	25	17	14	29	19	13	15
YY1AP1	747	836	988	778	731	737	755	672	793
SCARNA26A	0	0	1	0	0	0	0	0	0
DAP3	783	937	978	1036	956	735	725	685	743
LOC100505728	2	1	1	0	1	3	2	2	2
MSTO2P	12	4	3	6	1	14	7	3	3
GON4L	310	227	313	409	250	260	307	214	271
SCARNA26B	0	0	0	1	0	0	0	0	0
SYT11	50	78	74	39	69	30	26	52	60
RIT1	122	116	116	101	64	89	112	117	111
KHDC4	480	268	358	597	267	623	476	145	215
SNORA80E	0	0	0	0	0	0	0	0	0
SCARNA4	0	0	0	1	0	1	0	0	0
LOC107985207	0	0	0	4	0	0	0	0	0
RXFP4	0	0	0	0	0	0	0	0	0
ARHGEF2	177	232	202	162	241	257	157	102	111
MIR6738	0	0	0	0	0	0	0	0	0
ARHGEF2-AS2	2	1	2	8	2	9	0	3	2
ARHGEF2-AS1	0	0	0	0	0	0	0	0	0
LOC107985208	0	0	0	0	0	0	0	0	0
SSR2	435	600	646	435	519	408	513	423	541
LOC105371729	3	2	3	0	1	3	0	3	4
UBQLN4	408	510	577	436	663	312	431	470	439
LAMTOR2	214	330	306	205	235	270	234	173	194
RAB25	0	1	0	0	0	0	1	0	0
MEX3A	0	0	2	0	2	1	2	0	0
LMNA	1241	1672	1843	1252	2043	1710	1329	1385	1359
SEMA4A	65	38	31	60	26	65	47	48	18
SLC25A44	214	286	303	212	279	166	214	262	243
